"PASCODIGO";"PERCODIGO";"PASRELIGION";"PASPARROQUIA";"PASBAUTISMO";"PASCOMUNION";"PASCONFIRMACION";"PASBIBLIA";"PASOBSERV"
"2312";"3478";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2313";"3479";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2314";"3480";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2315";"3481";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2316";"3482";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2317";"3483";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2318";"3484";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2319";"3485";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2320";"3486";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2321";"3487";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2322";"3488";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2323";"3489";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2324";"3490";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2325";"3491";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2326";"3492";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2327";"3493";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2328";"3494";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2329";"3495";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2330";"3496";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2331";"3497";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2332";"3498";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2333";"3499";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2334";"3500";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2335";"3501";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2336";"3502";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2337";"3503";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2338";"3504";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2339";"3505";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2340";"3506";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2341";"3507";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2342";"3508";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2343";"3509";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2344";"3510";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2345";"3511";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2346";"3512";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2347";"3513";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2348";"3514";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2349";"3515";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2350";"3516";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2351";"3517";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2352";"3518";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2353";"3519";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2354";"3520";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2355";"3521";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2356";"3522";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2357";"3523";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2358";"3524";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2359";"3525";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2360";"3526";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2361";"3527";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2362";"3528";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2363";"3529";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2364";"3530";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2365";"3531";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2366";"3532";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2367";"3533";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2368";"3534";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2370";"3535";;;;;;;
"2371";"3536";;;;;;;
"2372";"3537";;;;;;;
"2373";"3538";;;;;;;
"2374";"3539";;;;;;;
"2375";"3540";;;;;;;
"2376";"3541";;;;;;;
"2377";"3542";;;;;;;
"2378";"3543";;;;;;;
"2379";"3544";;;;;;;
"2380";"3545";;;;;;;
"2381";"3546";;;;;;;
"2382";"3547";;;;;;;
"2383";"3548";;;;;;;
"2384";"3549";;;;;;;
"2385";"3550";;;;;;;
"2386";"3551";;;;;;;
"2387";"3552";;;;;;;
"2388";"3553";;;;;;;
"2389";"3554";;;;;;;
"2390";"3555";;;;;;;
"2391";"3556";;;;;;;
"2392";"3557";;;;;;;
"2393";"3558";;;;;;;
"2394";"3559";;;;;;;
"2395";"3560";;;;;;;
"2396";"3561";;;;;;;
"2397";"3562";;;;;;;
"2398";"3563";;;;;;;
"2399";"3564";;;;;;;
"2400";"3565";;;;;;;
"2401";"3566";;;;;;;
"2402";"3567";;;;;;;
"2403";"3568";;;;;;;
"2404";"3569";;;;;;;
"2405";"3570";;;;;;;
"2406";"3571";;;;;;;
"2407";"3572";;;;;;;
"2408";"3573";;;;;;;
"2409";"3574";;;;;;;
"2410";"3575";;;;;;;
"2411";"3576";;;;;;;
"2412";"3577";;;;;;;
"2413";"3578";;;;;;;
"2414";"3579";;;;;;;
"2415";"3580";;;;;;;
"2416";"3581";;;;;;;
"2417";"3582";;;;;;;
"2418";"3583";;;;;;;
"2419";"3584";;;;;;;
"2420";"3585";;;;;;;
"2421";"3586";;;;;;;
"2422";"3587";;;;;;;
"2423";"3588";;;;;;;
"2424";"3589";;;;;;;
"2425";"3590";;;;;;;
"2426";"3591";;;;;;;
"2427";"3592";;;;;;;
"2428";"3593";;;;;;;
"2429";"3594";;;;;;;
"2430";"3595";;;;;;;
"2431";"3596";;;;;;;
"2432";"3597";;;;;;;
"2433";"3598";;;;;;;
"2434";"3599";;;;;;;
"2435";"3600";;;;;;;
"2436";"3601";;;;;;;
"2437";"3602";;;;;;;
"2438";"3603";;;;;;;
"2439";"3604";;;;;;;
"2440";"3605";;;;;;;
"2441";"3606";;;;;;;
"2442";"3607";;;;;;;
"2443";"3608";;;;;;;
"2444";"3609";;;;;;;
"2445";"3610";;;;;;;
"2446";"3611";;;;;;;
"2447";"3612";;;;;;;
"2448";"3613";;;;;;;
"2449";"3614";;;;;;;
"2450";"3615";;;;;;;
"2451";"3616";;;;;;;
"2452";"3617";;;;;;;
"2453";"3618";;;;;;;
"2454";"3619";;;;;;;
"2455";"3620";;;;;;;
"2456";"3621";;;;;;;
"2457";"3622";;;;;;;
"2458";"3623";;;;;;;
"2459";"3624";;;;;;;
"2460";"3625";;;;;;;
"2461";"3626";;;;;;;
"2462";"3627";;;;;;;
"2463";"3628";;;;;;;
"2464";"3629";;;;;;;
"2465";"3630";;;;;;;
"2466";"3631";;;;;;;
"2467";"3632";;;;;;;
"2468";"3633";;;;;;;
"2469";"3634";;;;;;;
"2470";"3635";;;;;;;
"2471";"3636";;;;;;;
"2472";"3637";;;;;;;
"2473";"3638";;;;;;;
"2474";"3639";;;;;;;
"2475";"3640";;;;;;;
"2476";"3641";;;;;;;
"2477";"3642";;;;;;;
"2478";"3643";;;;;;;
"2479";"3644";;;;;;;
"2480";"3645";;;;;;;
"2481";"3646";;;;;;;
"2482";"3647";;;;;;;
"2483";"3648";;;;;;;
"2484";"3649";;;;;;;
"2485";"3650";;;;;;;
"2486";"3651";;;;;;;
"2487";"3652";;;;;;;
"2488";"3653";;;;;;;
"2489";"3654";;;;;;;
"2490";"3655";;;;;;;
"2491";"3656";;;;;;;
"2492";"3657";;;;;;;
"2493";"3658";;;;;;;
"2494";"3659";;;;;;;
"2495";"3660";;;;;;;
"2496";"3661";;;;;;;
"2497";"3662";;;;;;;
"2498";"3663";;;;;;;
"2499";"3664";;;;;;;
"2500";"3665";;;;;;;
"2501";"3666";;;;;;;
"2502";"3667";;;;;;;
"2503";"3668";;;;;;;
"2504";"3669";;;;;;;
"2505";"3670";;;;;;;
"2506";"3671";;;;;;;
"2507";"3672";;;;;;;
"2508";"3673";;;;;;;
"2509";"3674";;;;;;;
"2510";"3675";;;;;;;
"2511";"6680";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2512";"6682";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2513";"6685";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2514";"6687";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2515";"6692";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2516";"6694";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2517";"6696";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2518";"6702";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2519";"6704";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2520";"6718";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2521";"6719";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2522";"6720";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2523";"6721";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2524";"6722";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2525";"6723";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2526";"6724";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2527";"6725";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2528";"6734";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2529";"6735";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2530";"6736";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2531";"6737";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2532";"6738";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2533";"6739";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2534";"6740";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2535";"6741";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2536";"6742";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2537";"6743";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2538";"6744";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2539";"6745";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2540";"6946";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2541";"6948";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2542";"6950";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2543";"6953";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2544";"6954";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2545";"6955";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2546";"6956";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2547";"6957";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2548";"6958";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2549";"6959";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2550";"6960";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2551";"6961";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2552";"6962";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2553";"6963";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2554";"6964";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2555";"6965";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2556";"6966";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2557";"6967";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2558";"6968";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2559";"6969";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2560";"6970";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2561";"6971";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2562";"6972";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2563";"6973";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2564";"6974";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2565";"6975";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2566";"6976";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2567";"6977";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2568";"6978";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2569";"6979";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2570";"6980";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2571";"6981";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2572";"6982";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2573";"6983";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2574";"6984";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2575";"6985";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2576";"6986";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2577";"6987";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2578";"6988";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2579";"6989";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2580";"6990";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2581";"6991";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2582";"6992";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2583";"6993";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2584";"6994";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2585";"6995";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2586";"6996";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2587";"6997";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2588";"6998";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2589";"6999";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2590";"7000";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2591";"7001";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2592";"7002";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2593";"7003";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2594";"7004";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2595";"7005";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2596";"7006";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2597";"7007";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2598";"7008";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2599";"7009";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2600";"7010";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2601";"7011";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2602";"7012";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2603";"7013";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2604";"7014";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2605";"7015";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2606";"7016";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2607";"7017";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2608";"7018";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2609";"7019";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2610";"7020";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2611";"7021";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2612";"7022";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2613";"7023";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2614";"7024";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2615";"7025";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2616";"7026";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2617";"7027";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2618";"7028";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2619";"7029";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2620";"7030";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2621";"7031";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2622";"7032";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2623";"7033";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2624";"7034";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2625";"7035";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2626";"7036";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2627";"7037";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2628";"7038";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2629";"7039";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2630";"7040";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2631";"7041";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2632";"7042";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2633";"7043";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2634";"7044";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2635";"7045";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2636";"7046";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2637";"7047";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2638";"7048";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2639";"7049";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2640";"7050";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2641";"7051";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2642";"7052";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2643";"7053";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2644";"7155";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2645";"7156";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2646";"7157";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2647";"7158";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2648";"7159";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2649";"7160";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2650";"7161";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2651";"7162";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2652";"7163";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2653";"7164";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2654";"7165";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2655";"7180";NULL;NULL;NULL;NULL;NULL;NULL;NULL
